person_age,person_education,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,loan_status,person_gender_male,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,previous_loan_defaults_on_file_Yes
29.0,0,0.601118900220424,6,2.441376148307039,14.83,0.19,9.0,-0.8249926492220343,0,True,False,False,True,False,True,False,False,False,False
28.0,4,1.62460008982567,3,2.362197284116635,11.01,0.12,8.0,-0.5275819342630713,0,True,False,False,True,False,False,False,False,True,False
30.0,4,1.6284920787984127,8,-0.5674206909283052,7.68,0.03,7.0,0.8603347355454225,0,True,False,False,False,False,True,False,False,False,False
29.0,1,1.6289024162939414,6,2.441376148307039,15.28,0.12,10.0,0.8999894975399508,0,True,False,False,False,True,False,False,False,False,True
28.0,0,1.6127003024553357,8,0.3827256793565404,11.01,0.06,10.0,1.3956740224715558,0,True,False,False,False,False,False,False,True,False,True
27.0,4,0.4399681747036704,0,2.441376148307039,16.89,0.22,10.0,1.118090688509857,1,True,False,False,True,False,False,False,False,True,False
35.0,0,0.65484824319557,14,2.441376148307039,13.49,0.19,8.0,-0.09137955232325898,0,True,False,False,True,False,False,False,False,False,True
34.0,2,1.5821612452123461,11,0.8577988644989631,14.96,0.07,5.0,1.098263307512593,0,False,False,False,False,False,False,False,True,False,False
31.0,1,1.389750263218037,5,1.0161565928797707,15.65,0.08,6.0,-0.7456831252329774,1,True,False,False,False,False,False,False,False,False,False
28.0,3,1.3835454629068595,5,-0.5674206909283052,15.95,0.03,10.0,-1.1620581261755256,1,True,False,False,True,False,False,False,True,False,False
33.0,3,1.5486006118659172,7,0.3827256793565404,7.51,0.06,9.0,1.018953783523536,0,False,False,False,False,False,False,False,True,False,True
31.0,3,-0.7576453266405123,7,-0.8841361476899203,8.9,0.21,5.0,-0.38879026728222194,1,False,False,False,False,False,False,False,True,False,False
34.0,1,1.3729761637796032,12,0.3827256793565404,11.01,0.06,8.0,0.7017156875673088,1,False,False,False,False,False,False,False,False,True,False
31.0,1,1.3699297187370412,4,0.09768176827108672,15.99,0.05,7.0,0.2655133056274966,1,True,False,False,True,False,False,False,False,False,False
35.0,1,1.5485881773963557,9,-0.48824182673790134,7.49,0.03,10.0,0.20603116263570398,0,False,False,False,False,True,False,False,False,False,False
34.0,1,1.5492845076917985,8,-0.32988409835709376,15.99,0.04,10.0,-0.28965336229590094,0,False,False,False,False,False,False,False,False,True,False
29.0,1,1.5513237606998809,6,4.024953432115115,12.99,0.17,5.0,-1.1620581261755256,0,True,False,False,False,False,False,False,True,False,False
31.0,1,1.5549794947509554,10,0.06601022259492521,13.49,0.05,8.0,0.6422335445755163,0,False,False,False,False,False,False,False,True,False,True
34.0,3,-0.7553200808325159,10,-0.9158076933660818,7.49,0.19,9.0,-0.7456831252329774,1,True,False,True,False,False,False,False,False,True,False
32.0,0,0.5945535002919636,11,2.441376148307039,16.63,0.2,7.0,-1.102575983183733,1,False,False,False,True,False,False,False,False,False,False
33.0,3,-0.7517140846596874,10,-0.5832564637663858,11.01,0.3,7.0,0.2655133056274966,1,True,False,True,False,False,False,False,False,True,False
33.0,4,0.8012765567515338,9,2.441376148307039,11.36,0.17,8.0,0.0870668766521188,0,False,False,False,True,False,False,False,False,False,False
28.0,3,0.6282260438644458,4,2.441376148307039,14.61,0.19,6.0,-0.13103431431778736,1,False,False,False,True,True,False,False,False,False,False
33.0,0,0.8792655498411232,12,2.441376148307039,11.36,0.17,5.0,0.6620609255727805,0,False,False,False,True,False,False,False,False,False,True
30.0,0,-0.7527337111637286,10,-0.5278312588331032,5.79,0.32,6.0,-0.23017121930410836,1,True,False,False,False,False,False,False,False,False,False
29.0,0,0.6979958525738983,4,2.441376148307039,15.31,0.18,6.0,0.7413704495618373,1,True,False,False,True,True,False,False,False,False,False
32.0,4,1.5485011361094254,9,0.06601022259492521,11.14,0.05,5.0,0.4637871156001385,0,True,False,False,True,False,False,False,True,False,False
32.0,1,1.5146047720848366,10,2.441376148307039,15.27,0.12,6.0,1.316364498482499,0,True,False,False,True,True,False,False,False,False,False
30.0,0,0.5432240099421829,3,2.441376148307039,15.7,0.2,7.0,1.3361918794797631,1,False,False,False,True,False,False,True,False,False,False
27.0,2,-0.7544247990240895,5,-0.5040775995759821,7.74,0.33,9.0,1.0387811645208003,1,False,False,True,False,True,False,False,False,False,False
30.0,4,1.0300086243349198,7,2.441376148307039,15.21,0.15,6.0,0.20603116263570398,0,True,False,False,True,False,False,False,True,False,True
35.0,0,0.846450984668383,11,2.441376148307039,17.19,0.17,8.0,0.2655133056274966,1,True,False,False,True,False,False,False,True,False,False
28.0,0,1.106928253042222,3,2.441376148307039,13.11,0.15,7.0,0.8405073545481583,0,False,False,False,True,False,True,False,False,False,False
33.0,1,1.0992064474445442,13,2.441376148307039,15.58,0.15,10.0,0.5430966395891953,0,False,False,False,True,True,False,False,False,False,True
31.0,0,1.1476387063865008,8,2.441376148307039,16.07,0.14,7.0,0.7810252115563657,0,False,False,False,True,False,False,False,False,True,True
32.0,1,1.253257090841694,10,2.441376148307039,8.49,0.14,7.0,-0.05172479032873058,0,True,False,False,True,False,False,False,False,False,False
30.0,3,1.2476988829477134,4,2.441376148307039,17.56,0.14,5.0,-0.09137955232325898,0,False,False,False,True,False,False,False,True,False,False
27.0,1,1.2536674283372229,4,2.441376148307039,11.36,0.14,6.0,-0.8448200302192984,0,False,False,False,True,True,False,False,False,False,False
29.0,0,-0.7469392483480798,2,-1.0424938760707279,7.9,0.15,8.0,1.514638308455141,1,False,False,True,False,False,False,False,False,True,False
30.0,1,1.4767666812092592,6,-0.7257784193091127,15.62,0.03,10.0,-1.4396414601372243,0,False,False,False,False,True,False,False,False,False,True
27.0,0,1.474889076305476,3,4.024953432115115,12.99,0.18,9.0,-0.5275819342630713,0,True,False,False,False,False,True,False,False,False,False
31.0,1,1.473372071018976,9,0.8577988644989631,12.61,0.08,7.0,1.2965371174852347,0,True,False,False,False,False,True,False,False,False,True
30.0,4,1.2519017336594929,10,2.441376148307039,12.53,0.14,6.0,-0.11120693332052317,0,False,False,False,True,False,False,False,False,False,False
30.0,0,-0.7464543040351822,8,-0.36551458724277547,5.42,0.36,10.0,-1.41981407913996,1,True,False,False,False,False,False,True,False,False,False
31.0,0,1.075493913990806,9,2.441376148307039,13.24,0.15,7.0,0.0870668766521188,1,True,False,False,True,False,False,False,False,True,False
33.0,0,-0.749649962712482,9,-0.5674206909283052,7.14,0.3,5.0,-2.1534271760387353,1,True,False,False,False,False,False,True,False,False,False
31.0,3,1.0894578233083456,8,2.441376148307039,15.37,0.15,8.0,-0.4284450292767503,1,True,False,False,True,False,False,False,False,True,False
30.0,0,1.3403108122416008,6,2.441376148307039,9.88,0.13,7.0,1.2965371174852347,0,True,False,False,True,False,False,True,False,False,True
30.0,1,1.2227429025378274,6,2.441376148307039,15.95,0.14,8.0,-0.8249926492220343,1,True,False,False,True,True,False,False,False,False,False
29.0,3,1.4434920406627445,6,2.441376148307039,9.91,0.13,5.0,0.8999894975399508,0,True,False,False,True,False,False,False,False,False,True
30.0,4,1.5535743996905083,11,2.441376148307039,15.2,0.12,8.0,1.316364498482499,0,False,False,False,True,True,False,False,False,False,True
27.0,0,1.5513361951694422,3,2.441376148307039,16.32,0.12,10.0,-3.918064084795249,0,True,False,False,True,False,False,False,True,False,True
27.0,3,-0.7495629214255517,5,-0.607010123023507,11.01,0.29,8.0,0.7810252115563657,1,True,True,False,False,False,False,False,False,False,False
30.0,3,1.548799563378901,7,2.441376148307039,15.21,0.12,5.0,1.2767097364879707,0,True,False,False,True,False,True,False,False,False,True
29.0,3,1.6245379174778627,6,2.441376148307039,10.74,0.12,5.0,-0.6862009822411849,0,True,False,False,True,False,False,False,True,False,True
32.0,1,1.427662960910983,12,1.649587506403001,6.99,0.1,9.0,-0.21034383830684417,0,False,False,False,True,False,False,False,False,True,True
28.0,1,0.9121422873616708,4,1.649587506403001,17.04,0.13,8.0,-2.0939450330469427,1,True,False,False,False,False,False,True,False,False,False
29.0,3,1.4146440712801158,6,-0.7574499649852742,10.99,0.02,5.0,0.503441877594667,0,True,False,False,True,False,False,False,False,True,False
27.0,0,1.4112121576811478,7,-0.25070523416668994,11.36,0.04,9.0,-0.30948074329316516,0,False,False,False,False,False,False,False,False,False,True
30.0,0,1.2200073192343022,11,1.9979745088407777,19.42,0.12,8.0,0.42413235360561014,1,False,False,False,True,True,False,False,False,False,False
29.0,1,0.8890514773860063,6,-0.09234750578588237,16.77,0.06,8.0,0.919816878537215,1,False,False,False,True,False,False,True,False,False,False
28.0,3,1.6729826108893806,9,2.441376148307039,14.46,0.12,7.0,0.40430497260834597,1,True,False,False,True,True,False,False,False,False,False
32.0,1,2.404900358217093,8,2.441376148307039,12.53,0.09,5.0,-0.11120693332052317,0,True,False,False,True,False,False,True,False,False,True
27.0,0,2.345252207730683,8,2.441376148307039,18.3,0.09,9.0,0.8801621165426867,1,False,False,False,True,True,False,False,False,False,False
32.0,2,2.522654784964289,8,2.441376148307039,12.53,0.09,7.0,-0.8646474112165626,0,False,False,False,True,False,False,False,True,False,True
33.0,0,2.7223896695303083,10,2.441376148307039,14.11,0.08,6.0,-0.07155217132599477,1,True,False,False,True,False,False,False,False,False,False
33.0,0,-0.7392796150982095,9,-1.0424938760707279,5.99,0.14,6.0,0.8999894975399508,1,False,False,True,False,False,True,False,False,False,False
31.0,3,-0.729120653466482,11,-1.1375085130992124,14.72,0.11,7.0,-0.5275819342630713,1,True,False,False,False,False,False,True,False,False,False
28.0,2,0.1773273086261341,5,2.381992000164236,18.36,0.26,5.0,0.8405073545481583,1,False,False,False,True,False,True,False,False,False,False
30.0,1,-0.5097517414628888,8,2.322607852021433,11.12,0.62,5.0,0.7611978305591015,1,True,False,False,True,False,False,False,True,False,False
30.0,1,-0.4468706288904951,7,2.322607852021433,12.61,0.55,7.0,0.44395973460287436,1,True,False,False,True,False,False,False,False,False,False
27.0,0,1.3988895983457232,5,1.0161565928797707,8.49,0.08,5.0,0.7413704495618373,0,True,False,False,False,False,True,False,False,False,True
32.0,1,1.3974471998765918,11,-1.0108223303945663,11.01,0.02,5.0,0.28534068662476075,0,True,False,False,False,False,False,True,False,False,True
29.0,4,1.400916416884244,6,0.8102915459847209,13.43,0.08,5.0,0.42413235360561014,0,False,False,False,False,False,False,False,True,False,False
29.0,1,1.397894840780805,5,-0.4090629625474975,11.01,0.04,8.0,-0.5672366962575996,0,False,False,False,False,True,False,False,False,False,True
27.0,4,1.3995983631107274,3,-0.4090629625474975,12.23,0.04,6.0,0.7413704495618373,0,True,False,False,False,False,False,False,False,False,True
34.0,1,-0.7393169185068938,11,-1.2641946958038586,13.72,0.08,5.0,0.9991264025262718,0,True,False,True,False,False,False,False,True,False,True
27.0,3,0.11715691041814255,4,2.322607852021433,15.31,0.27,8.0,-0.9043021732110911,1,False,False,False,True,False,False,False,False,False,False
28.0,3,-0.7423509290798945,5,-0.7257784193091127,13.98,0.24,8.0,-1.9551533660660936,1,False,False,True,False,False,False,True,False,False,False
28.0,0,-0.7364445560381925,4,-0.7257784193091127,9.88,0.24,7.0,0.007757352663062011,1,True,False,True,False,True,False,False,False,False,False
28.0,0,1.2206663461210605,4,0.8577988644989631,15.65,0.08,5.0,0.503441877594667,1,True,False,False,False,False,True,False,False,False,False
30.0,1,1.4025950702750436,6,-0.18736214281436692,11.89,0.04,6.0,-0.6068914582521281,0,False,False,False,True,False,False,False,False,True,True
27.0,1,1.3977704960851902,6,-1.2800304686419393,11.78,0.01,6.0,1.3361918794797631,0,True,False,False,False,False,False,True,False,False,True
29.0,0,1.3955322915641242,6,0.8577988644989631,13.04,0.08,5.0,0.44395973460287436,0,True,False,False,True,False,False,False,False,False,True
30.0,3,0.5804776807483707,12,2.322607852021433,15.65,0.19,10.0,0.007757352663062011,0,True,False,False,True,False,False,False,False,True,False
31.0,1,0.7812570607575543,7,2.322607852021433,12.53,0.17,5.0,-1.8758438420770367,0,True,False,False,True,False,True,False,False,False,True
29.0,1,0.6242097101960884,7,2.322607852021433,16.0,0.19,9.0,1.4353287844660843,1,False,False,False,True,False,False,False,True,False,False
29.0,3,0.8978923852442171,8,2.322607852021433,16.7,0.16,7.0,-0.4284450292767503,0,True,False,False,True,False,True,False,False,False,True
32.0,0,-0.7337462761433517,11,-1.0108223303945663,14.84,0.15,7.0,-0.48792717226854293,1,False,False,True,False,False,False,False,True,False,False
31.0,4,0.5851530413034863,7,2.322607852021433,15.31,0.19,5.0,-1.5387783651235454,1,False,False,False,True,False,False,True,False,False,False
27.0,1,0.9237063440538452,6,2.322607852021433,14.59,0.16,10.0,-0.11120693332052317,1,True,False,False,True,False,False,False,False,False,False
30.0,3,1.1751686219956128,8,2.322607852021433,11.01,0.14,6.0,0.1465490196439114,0,True,False,False,True,False,False,False,False,True,False
29.0,4,1.2325412645522718,10,2.322607852021433,13.23,0.14,9.0,1.2965371174852347,0,False,False,False,True,False,False,False,True,False,True
34.0,0,1.5169673213015173,13,2.322607852021433,11.83,0.12,10.0,-0.23017121930410836,0,False,False,False,True,False,False,False,False,False,False
30.0,1,-0.7307495689790356,7,-1.2008516044515354,11.01,0.09,7.0,0.44395973460287436,0,True,False,False,False,False,False,False,True,False,True
27.0,4,-0.2829967545397778,2,2.2830184199262313,17.14,0.42,5.0,1.3758466414742916,1,True,False,False,True,False,False,False,False,False,False
35.0,4,-0.2542979987918868,13,2.2830184199262313,15.2,0.4,10.0,-0.7655105062302416,1,False,False,False,True,False,False,False,False,False,False
28.0,0,-0.12399719225715988,5,2.2830184199262313,10.75,0.34,10.0,-1.8361890800825083,1,False,False,False,True,True,False,False,False,False,False
28.0,1,-0.7246566788939114,5,-1.2800304686419393,8.63,0.07,10.0,0.32499544861928914,0,False,False,False,False,True,False,False,False,False,True
28.0,2,-0.17892024431020778,4,2.2830184199262313,16.45,0.36,8.0,-1.8361890800825083,1,True,False,False,True,False,False,False,False,True,False
35.0,3,-0.7172333005657091,14,-0.8841361476899203,16.29,0.18,7.0,-2.113772414044207,1,True,False,True,False,False,False,True,False,False,False
31.0,3,-0.7237862660246079,9,-1.1216727402611317,14.74,0.11,10.0,-0.48792717226854293,0,True,False,True,False,True,False,False,False,False,True
30.0,3,-0.018080380532491114,10,2.2830184199262313,7.9,0.3,5.0,0.1465490196439114,1,True,False,False,True,False,True,False,False,False,False
27.0,0,-0.722903418685743,4,-1.0979190810040105,11.01,0.12,8.0,-1.2810224121591107,0,True,False,True,False,False,False,True,False,False,False
31.0,0,-0.08899416044159959,10,2.2830184199262313,17.43,0.33,9.0,-1.201712888170054,1,True,False,False,True,False,False,False,False,False,False
28.0,4,0.015119653196654884,5,2.2830184199262313,7.49,0.29,10.0,0.1267216386466472,1,False,False,False,True,False,False,False,False,False,False
27.0,1,-0.718998995243439,6,-0.7257784193091127,7.9,0.22,9.0,0.40430497260834597,1,False,False,True,False,True,False,False,False,False,False
29.0,1,0.08818459633989904,5,2.2830184199262313,7.66,0.27,6.0,-0.5672366962575996,1,False,False,False,True,True,False,False,False,False,False
27.0,0,0.08773695543568583,0,2.2830184199262313,14.96,0.27,10.0,0.7017156875673088,1,True,False,False,True,False,False,False,False,True,False
28.0,3,0.08687897703594386,5,2.2830184199262313,13.85,0.27,5.0,-0.7060283632384491,1,False,False,False,True,False,False,True,False,False,False
30.0,4,-0.7203916558343245,11,-1.169180058775374,11.01,0.1,6.0,0.3646502106138175,1,False,False,False,False,False,False,True,False,False,False
27.0,3,0.14821821538271435,4,2.2830184199262313,10.99,0.26,5.0,0.5827514015837237,1,False,False,False,True,False,False,True,False,False,False
27.0,3,0.17664341280025284,2,2.2830184199262313,10.99,0.25,10.0,-1.1422307451782614,1,True,False,False,True,False,False,False,True,False,False
35.0,0,0.20891086131228798,14,2.2830184199262313,13.92,0.25,5.0,-0.8448200302192984,0,True,False,False,True,False,False,False,True,False,True
32.0,1,0.28556936615879924,7,2.2830184199262313,7.9,0.23,6.0,-0.48792717226854293,0,False,False,False,True,False,False,False,True,False,False
28.0,0,0.28344307186378653,6,2.2830184199262313,11.01,0.23,10.0,0.5430966395891953,0,True,False,False,True,False,False,True,False,False,True
30.0,1,0.35634636690273147,8,2.2830184199262313,11.49,0.22,6.0,-0.4680997912712787,0,True,False,False,True,False,False,True,False,False,True
31.0,0,0.4331540853839805,11,2.2830184199262313,13.67,0.21,10.0,0.7810252115563657,0,True,False,False,True,False,True,False,False,False,True
30.0,0,0.27781025715243707,8,2.2830184199262313,16.82,0.23,8.0,1.316364498482499,1,False,False,False,True,False,False,False,True,False,False
35.0,4,0.5157313977417552,10,2.2830184199262313,12.69,0.2,7.0,1.5939478324441978,0,True,False,False,True,False,False,False,True,False,False
28.0,1,0.5633181127535312,4,2.2830184199262313,16.69,0.19,5.0,1.217227593496178,0,True,False,False,True,True,False,False,False,False,True
35.0,1,0.5803782049918789,17,2.2830184199262313,9.25,0.19,7.0,-1.3206771741536392,0,False,False,False,True,False,False,False,False,True,False
30.0,1,0.5854639030425233,10,2.2830184199262313,13.11,0.19,6.0,0.9594716405317435,0,False,False,False,True,False,False,False,False,False,False
29.0,1,0.6535799273002992,5,2.2830184199262313,18.39,0.18,8.0,-1.3801593171454318,0,False,False,False,True,False,True,False,False,False,True
29.0,0,0.87376951429495,6,2.2830184199262313,11.01,0.16,5.0,0.9594716405317435,0,True,False,False,True,False,False,False,False,True,False
31.0,0,0.8803846521016562,9,2.2830184199262313,9.25,0.16,8.0,-0.3689628862849577,0,False,False,False,True,False,False,False,False,True,True
27.0,1,-0.7188870850173856,0,-1.2008516044515354,7.88,0.09,5.0,0.6224061635782521,0,False,False,False,False,False,False,False,False,True,False
32.0,0,-0.720167835382218,9,-0.7653678514043146,7.88,0.21,6.0,0.8206799735508941,1,False,False,True,False,False,False,False,False,True,False
31.0,1,1.0717635731223625,11,2.2830184199262313,15.65,0.14,5.0,-0.012070028334202185,1,True,False,False,True,False,False,False,True,False,False
28.0,1,2.0852971870784263,5,2.2830184199262313,11.01,0.1,5.0,0.7810252115563657,0,True,False,False,True,True,False,False,False,False,False
28.0,3,0.13003902088383365,8,2.2592647606691103,16.29,0.26,10.0,-1.7370521750961874,1,True,False,False,True,False,False,False,False,True,False
29.0,1,-0.3889633041426925,5,2.2038395557358275,11.12,0.48,8.0,-1.0232664591946763,1,False,False,False,True,False,False,False,False,False,False
34.0,4,-0.307380749349836,11,2.2038395557358275,11.36,0.42,9.0,1.7922216424168398,1,True,False,False,True,False,False,False,True,False,False
28.0,1,-0.11572826999877708,6,2.2038395557358275,14.72,0.33,7.0,0.7215430685645731,1,False,False,False,True,False,False,False,False,False,False
28.0,0,-0.7202175732604639,4,-0.5119954859950224,13.57,0.28,5.0,-1.3801593171454318,1,False,False,True,False,False,False,True,False,False,False
29.0,3,0.17516371092243696,3,2.2038395557358275,11.36,0.25,8.0,-0.5870640772548639,0,False,False,False,True,False,False,True,False,False,True
29.0,0,0.3579255445370392,5,2.1998806125263073,11.58,0.22,6.0,1.4749835464606125,0,False,False,False,True,False,False,False,False,True,False
28.0,1,0.13301085910902688,3,2.1246606915454236,10.51,0.25,9.0,1.3956740224715558,1,True,False,False,True,True,False,False,False,False,False
30.0,3,0.08830894103551382,6,2.1246606915454236,12.18,0.26,6.0,1.2568823554907065,1,False,False,False,True,True,False,False,False,False,False
29.0,3,0.37903927385242864,6,2.1246606915454236,6.54,0.21,7.0,-0.34913550528769355,0,True,False,False,True,False,True,False,False,False,True
31.0,0,0.6830620546305634,9,2.1246606915454236,12.18,0.17,6.0,0.28534068662476075,0,True,False,False,True,False,False,False,True,False,False
27.0,1,-0.21180941630031683,6,2.1167428051263832,13.49,0.36,9.0,-0.9637843162028836,1,False,False,False,True,False,False,False,False,True,False
35.0,0,-0.2429453280822575,10,2.085071259450222,6.54,0.37,9.0,0.919816878537215,1,True,False,False,True,False,False,True,False,False,False
29.0,0,-0.30038014298672394,10,2.085071259450222,14.46,0.41,9.0,1.018953783523536,1,True,False,False,True,False,False,False,False,False,False
34.0,0,0.05561872055838841,10,2.069235486612141,11.01,0.27,6.0,0.919816878537215,1,False,False,False,True,False,False,False,False,True,False
28.0,0,-0.291899834745796,1,2.04548182735502,14.96,0.4,9.0,-0.6465462202466565,1,True,False,False,True,True,False,False,False,False,False
34.0,1,-0.40486699071182275,10,2.029646054516939,11.01,0.47,9.0,-2.7482486059566615,1,False,False,False,True,False,True,False,False,False,False
35.0,0,0.03586034842520002,13,2.029646054516939,12.99,0.27,7.0,0.9594716405317435,1,False,False,False,True,True,False,False,False,False,False
32.0,3,0.10157652005761074,7,2.029646054516939,12.69,0.25,5.0,1.2370549744934423,1,True,False,False,True,True,False,False,False,False,False
29.0,0,-0.1155541874249164,8,1.9663029631646163,13.67,0.31,6.0,0.5629240205864595,1,False,False,False,True,False,False,True,False,False,False
30.0,1,0.12987737277953446,8,1.9663029631646163,10.62,0.24,10.0,-3.4422069408609084,0,True,False,False,True,False,True,False,False,False,True
31.0,1,0.043805974474984403,10,1.9663029631646163,13.67,0.26,7.0,0.42413235360561014,1,False,False,False,True,False,False,False,False,False,False
27.0,3,-0.7005959802924517,6,-0.2823767798428515,15.58,0.33,5.0,-0.15086169531505156,1,True,False,True,False,False,True,False,False,False,False
28.0,4,0.2103656942509809,7,1.9663029631646163,9.76,0.23,9.0,0.1267216386466472,0,True,False,False,True,False,False,False,False,True,True
31.0,4,0.28348037527247094,7,1.9663029631646163,11.58,0.21,5.0,0.7810252115563657,0,False,False,False,True,False,False,True,False,False,False
28.0,0,0.3857538874156267,3,1.9663029631646163,12.69,0.2,9.0,0.7611978305591015,0,True,False,False,True,True,False,False,False,False,True
27.0,4,1.8461450340025218,5,1.9663029631646163,6.91,0.1,10.0,1.3758466414742916,0,True,False,False,True,False,False,False,False,True,True
35.0,1,-0.08923041536326767,13,1.9227545878598942,15.62,0.3,10.0,-1.1224033641809972,1,False,False,False,True,False,False,False,False,True,False
27.0,3,-0.6997628708318326,0,-1.29586624148002,16.77,0.06,6.0,-3.4620343218581726,0,False,False,False,False,False,False,False,False,True,True
29.0,0,-0.6971391977543608,7,-0.5674206909283052,11.01,0.25,5.0,-1.5586057461208096,1,False,False,True,False,False,False,False,False,True,False
28.0,0,0.2526055873513213,6,1.902959871812293,6.91,0.21,10.0,1.4948109274578767,0,True,False,False,True,False,False,True,False,False,False
33.0,4,0.20442201780059446,9,1.902959871812293,18.64,0.22,10.0,0.1465490196439114,1,False,False,False,True,True,False,False,False,False,False
31.0,1,0.8048452495156779,9,1.902959871812293,19.03,0.15,5.0,0.6818883065700447,0,False,False,False,True,False,True,False,False,False,False
30.0,1,-0.024011622513316074,10,1.8871240989742124,6.91,0.27,10.0,-0.6862009822411849,1,True,False,False,True,False,False,True,False,False,False
30.0,1,0.9801090979847089,10,1.8871240989742124,10.62,0.14,8.0,0.007757352663062011,0,False,False,False,True,False,True,False,False,False,True
33.0,1,-0.6990541060668284,11,-0.5674206909283052,11.99,0.25,7.0,1.0586085455180645,1,False,False,True,False,False,False,False,True,False,False
35.0,1,-0.38721004393452413,13,1.8079452347838085,19.41,0.43,10.0,0.7611978305591015,1,True,False,False,True,False,False,False,False,True,False
33.0,1,-0.2794031928365107,10,1.8079452347838085,11.01,0.36,8.0,0.9396442595344793,1,False,False,False,True,False,False,False,True,False,False
33.0,0,-0.12741667138656632,12,1.8079452347838085,16.29,0.3,5.0,0.5430966395891953,1,True,False,False,True,False,True,False,False,False,False
30.0,3,-0.6937943254423232,6,-0.7653678514043146,13.61,0.19,8.0,1.018953783523536,1,True,False,False,False,False,True,False,False,False,False
31.0,0,-0.006876923457599526,7,1.8079452347838085,10.37,0.26,10.0,-1.8361890800825083,1,True,False,False,True,False,False,False,True,False,False
28.0,1,0.03405735033878573,6,1.8079452347838085,12.69,0.25,8.0,0.0870668766521188,1,False,False,False,True,False,False,False,False,False,False
28.0,3,0.07190787568392447,7,1.8079452347838085,11.01,0.24,9.0,-0.09137955232325898,1,True,False,False,True,False,False,False,True,False,False
31.0,4,0.08731418347059558,9,1.8079452347838085,11.99,0.24,6.0,-0.8448200302192984,1,True,False,False,True,False,False,False,False,False,False
29.0,0,0.20549138218288157,9,1.8079452347838085,10.99,0.22,6.0,0.48361449659740274,0,False,False,False,True,False,False,False,True,False,False
28.0,1,0.3552521335813214,5,1.8079452347838085,14.54,0.19,9.0,-0.6068914582521281,0,True,False,False,True,False,False,False,True,False,True
33.0,4,0.24952183890007482,12,1.8079452347838085,11.71,0.21,7.0,-0.8844747922138269,1,False,False,False,True,False,False,False,False,False,False
29.0,1,0.4014461880022118,6,1.8079452347838085,12.42,0.19,10.0,-0.23017121930410836,1,True,False,False,True,True,False,False,False,False,False
28.0,4,0.515022632976751,4,1.8079452347838085,11.01,0.17,5.0,0.32499544861928914,1,True,False,False,True,False,False,False,False,False,False
29.0,4,0.7602925450769026,7,1.8079452347838085,10.65,0.15,9.0,-0.7655105062302416,0,False,False,False,True,False,False,False,True,False,True
30.0,3,1.2574350726143506,5,1.8079452347838085,12.62,0.12,9.0,-1.9154986040715651,0,False,False,False,True,False,False,False,False,True,True
34.0,4,1.0687917348971694,10,1.8079452347838085,18.79,0.13,10.0,1.712912118427783,1,True,False,False,True,False,True,False,False,False,False
31.0,3,-0.4994933040746696,4,1.7287663705934049,11.03,0.51,6.0,-0.3689628862849577,1,False,False,False,True,False,False,False,False,False,False
35.0,1,-0.3772873372244648,12,1.7287663705934049,12.53,0.41,6.0,1.4551561654633485,1,True,False,False,True,True,False,False,False,False,False
28.0,3,-0.1179664745198431,7,1.7287663705934049,16.82,0.29,5.0,-0.2698259812986367,1,False,False,False,True,True,False,False,False,False,False
35.0,4,-0.18309822608286436,12,1.7287663705934049,14.61,0.31,5.0,-0.09137955232325898,1,False,False,False,True,False,False,False,True,False,False
33.0,3,-0.2444125954905119,9,1.712930597755324,6.54,0.34,7.0,0.44395973460287436,1,True,False,False,True,False,True,False,False,False,False
29.0,1,0.09083313835649383,3,1.712930597755324,11.49,0.23,7.0,-0.9043021732110911,0,True,False,False,True,False,True,False,False,False,True
31.0,0,-0.5337875711252257,8,1.6812590520791626,14.74,0.54,5.0,-0.8646474112165626,1,True,False,False,True,False,False,False,True,False,False
27.0,3,-0.20684806294528715,3,1.6575053928220413,17.58,0.31,10.0,-0.15086169531505156,1,True,False,False,True,False,False,True,False,False,False
32.0,0,-0.3945836843844805,12,1.649587506403001,13.11,0.41,5.0,1.6732573564332545,1,False,False,False,True,False,False,False,False,False,False
27.0,0,-0.38887626285576216,5,1.649587506403001,6.91,0.41,8.0,-2.6689390819676047,1,True,False,False,True,False,False,False,False,False,False
31.0,0,-0.36023967945567853,6,1.649587506403001,13.57,0.39,6.0,1.3956740224715558,1,True,False,False,True,False,False,False,False,True,False
32.0,4,-0.4410761660748464,10,1.649587506403001,11.01,0.45,8.0,-0.07155217132599477,1,False,False,False,True,False,False,False,False,False,False
30.0,1,-0.31431918336514064,7,1.649587506403001,11.86,0.36,7.0,0.38447759161108175,1,False,False,False,True,False,False,False,False,True,False
30.0,0,-0.6875646561920229,10,-0.9158076933660818,6.99,0.15,5.0,0.5430966395891953,0,False,False,True,False,False,True,False,False,False,False
35.0,1,-0.6876268285398303,10,-0.6465995551187089,7.66,0.22,8.0,0.32499544861928914,0,True,False,True,False,False,False,False,False,True,False
31.0,4,-0.6905489288867775,8,-0.5040775995759821,5.42,0.26,6.0,-1.6775700321043947,0,False,False,True,False,False,False,False,False,True,True
